product_url,product_name,price,rating,no_of_reviews,asin,description
https://www.amazon.in/Gizga-Essentials-Organizer-Multi-Utility-Cosmetics/dp/B09WVRKYCJ,"        Gizga Essentials Travel Toiletry Kit Bag for Men & Women, Travel Organizer Case with Handle & Hook, Premium Zipper, Multiple Pockets, Multi-Utility Pouch for Shaving Makeup Cosmetics, Light Grey       ",399,4.1,51 ratings,B09WVRKYCJ,"SPACIOUS & LIGHTWEIGHT: Gizga Essentials Travel Toiletry Kit Bag can organize all your Travel Sized Toiletries like Toothbrushes, Toothpaste, Deodorants, Shampoos, Makeup & Cosmetics, Shaving Accessories. (Dim: 16 X 16 X 26CM | Weight: 194gm )    MULTI-POCKETS & HANGING HOOK: It has one Main Compartment, Three Mesh Pockets, and Two Outside Pockets allowing you to easily store all your Travel-Sized Toiletries. The attached Hook allows you to Hang the Bag on the Back of a Door or Towel Rail.    MANY APPLICATIONS: Our bag can be used as a Toiletry Bag, Travel Organizer Bag, Makeup & Cosmetic Bag, Healthcare Bag, or Gym Bag and is a perfect choice to take on any Business Trip, Outdoor Activity, or Vacation.    EASY TO CLEAN: Made of Sturdy, Durable, Water Resistance Fabric Material, No need to worry about getting Ripped and Worn easily. It has a Double Internal Lining which is Water Proof makes cleaning very easy. Premium Zippers & Pullers allow easy access to the inside.    PERFECT FOR TRAVEL: Durable handle allows to carry in hand conveniently. Easy to slide into your backpack or briefcase or carry it on its own, convenient for travel or business trip. Ideal toiletry Kit for Men & Women to hold your valuable Gadget Accessories.    
 See more product details"
https://www.amazon.in/Messenger-Water-resistant-Briefcase-Multiple-Men-Black/dp/B0B6G58BYC,"        Arctic Hunter Laptop Bag,Messenger bags for Men and Women Laptop Sling Bag with Handle Water-resistant Laptop Briefcase for 15.6 inch Laptop Multiple Pockets Travel Office For Men.Black       ","2,849",4.5,34 ratings,B0B6G58BYC,"[Multiple compartments&Large capacity Laptop Bag]-- Multiple compartments make you store your belongings reasonably,take out fastly your items from this handbag.this laptop sling bag is consist of 2 front zipper compartments + 1 laptop compartment +1 anti-theft back compartment.so it is large capacity, can store more items than others. Arctic Hunter original bag, 100% guarantee, two-year warranty.    [Super protection for your laptop] -- This messenger bag have a 15.6"" laptop pocket, it made by EPE Foam Covered by Velvet For Shock-Proof & Soft skin-friendly.The laptop pocket also is scratch resistant.the laptop bag also have a 11""ipad pocket,the function and material is same with laptop pocket.This bag is water-resistant in four levels to protect your laptop. Arctic Hunter bag is a good companion for your laptop.    [Two modes for carrying]-- This laptop bag have a Microfiber Leather handle and a detachable/adjustable shoulder strap,so you can freely change the carry mode,as a handbag or a sling bag to use. There are two rubber mats at the bottom, let this bag steady standing.    [Nice quality messenger bag/handbag]-- Main body made by 1680D Nylon Fabric for Durable & Breathable.Front Panel made by PU Coated Fabric + Microfiber Leather For Water Resistant & Scratch Resistant.Metal Zipper make sure it's durable and smooth.Arctic Hunter Bag Ensure a Secure & Long-lasting Usage Everyday & Weekend and Travelling.    [Good to use as a business/travel bag]-- This bag is design with a business style.multiple compartments help you better store office supplies and have a laptop pocket to put in your laptop.thick and breathable shoulder strap and comfortable Microfiber Leather makes it easier for you to carry this bag on the go.and it can be placed firmly on your trunk. Free your hands and shoulder."
https://www.amazon.in/ASTRID-Blue-Diamond-Textured-Cotton/dp/B08W5DQ33D,        ASTRID Blue Diamond Textured Cotton Tote Bag       ,599,4.1,74 ratings,B08W5DQ33D,"Made From 100% Sustainable And Natural Materials.; Zipper Closure. One Small Compartment Inside .    This Eco-Friendly Bag Is Entirely Designed And Made In India Using Finest Quality Materials.    Well Stitched Sturdy Handle To Ensure Comfortable Grip.    This Latest Trendy Bag Is Perfect For Effortless Style For Beach, Vacay, Shopping, Coffee Meet Ups, College Works, Travelling, Etc.    Outer Material Type: Cotton"
https://www.amazon.in/Vector-Polyester-Blitz-Gym-Grey-Orange/dp/B091MYFBBR,        Vector X Polyester Blitz Gym Bag (Grey-Orange)       ,299,3.5,5 ratings,B091MYFBBR,Size: 37 X 19 X 19 Cm    Two Pockets With Main Compartment & One Front Pocket    Adjustable Carry Handle    Fabric: Made Of Polyester
https://www.amazon.in/Lino-Perros-Womens-Handbag-White/dp/B07L4QGTR4,        Lino Perros Faux Leather Handbag       ,"1,249",4.3,"2,423 ratings",B07L4QGTR4,Lino Perros Pink Faux Leather Handbag    Material Type : Faux Leather    Size : 20 Centimeters Height X 29 Centimeters Length X 10 Centimeters Width    Do not expose to extreme heat
https://www.amazon.in/Wildcraft-Ltrs-Blue-Rucksack-8903338073871/dp/B01G5I8YAI,        Wildcraft 5 Ltrs Red Rucksack (8903338073949)       ,"1,249",4.3,"2,099 ratings",B01G5I8YAI,"Outer Material: Nylon, Color: Red    Water Resistance: Water resistant    Capacity: 5 liters; Weight: 350 grams; Dimensions: 9 cms x 18 cms x 42 cms (LxWxH)"
https://www.amazon.in/Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC,"        Wildcraft 45 Ltrs Grey and Orange Rucksack (8903338073864), Large       ","1,749",4.3,"8,681 ratings",B01G5I8YLC,"Outer Material: Nylon, Color: Orange. With Rain Cover : No    Water resistance dimensions: 56.8cms x 33.6 cms x 5.4 cms (LxWxH)    Top loading pack with draw string opening for easy and quick access    Strengthened haul loop to take on heavier loads; Volume Capacity - 45 Liters    Style Name: Rucksack Backpacks; Special Features: Back Padding; Closure Type: Drawstring; Age Range Description: Adult; Pocket Description: Utility Pocket"
https://www.amazon.in/Aristocrat-Spark-Polyester-Small-Duffle/dp/B0B6CF261N,        Aristocrat Spark 53cm Polyester Small Red Duffle Bag       ,"1,099",4.3,59 ratings,B0B6CF261N,"Spacious    Back wheels    Padded, Comfertable    Easy    Stylish Design"
https://www.amazon.in/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5,        Fristo Women's Handbag (FRB-315_Red)       ,498,3.9,"5,540 ratings",B07MNRTDK5,Colour may vary due to photographic effect
https://www.amazon.in/Wildcraft-Shutter-Bug-Camera-Backpack/dp/B07GVJ5LZB,        Wildcraft Shutter Bug Camera Backpack - Black       ,"3,782",4.5,777 ratings,B07GVJ5LZB,"Concept of Vertical Division, Top compartment for accessories,; Organiser designed especially for camera accessories, Provision for Tripod attachment, Side water bottle pocket, Quick access flat pocket, Modular gear organiser,     HDPE Board and thick foam at base for absorbing shock, Contrast lining for better visibility, Dual Color Buckle, Padded detachable waistbelt,     Side water bottle pocket, Quick access flat pocket, Modular gear organiser     Middle compartment for gear, Provision of quick camera access and Dual Color Buckle, Reflective Tape; Special Features: Back Padding; Age Range Description: Adult     Pattern Name: Solid; Strap Type: Padded Strap; Water Resistance Level: Water Resistant     
 See more product details"
https://www.amazon.in/ADISA-Womens-Girls-Sling-SL5029-CRE_Off-White/dp/B083LCD3L4,        ADISA Women's & Girls' Sling Bag       ,399,4.0,"1,535 ratings",B083LCD3L4,Outer Material: PU / Synthetic    Closure: Magnetic Button; Number of Pockets: 1    Number of Compartments: 2    Dimensions: LxWxH - 7.25 x 3 x 6 inches    Outer Material Type: Polyurethane; Age Range Description: Adult; Inner Material Type: Polyester
https://www.amazon.in/Wildcraft-Solid-Backpack-Grey-11911/dp/B07N1CM9QS,        Wildcraft 35 Ltrs 18.5 cms Backpack (11911 Grey_Grey)       ,"1,225",4.2,157 ratings,B07N1CM9QS,Number of Compartments: 2 Compartments; Material: Polyester; Synthetic; Warranty Description: 5 Years Manufacturing Warranty     Age Range Description: Adult; Closure Type: Zipper; Pattern Name: Solid; Pocket Description: Utility Pocket     Water Resistance Level: Water Resistant; Compartment Description: Not Laptop Compatible     Strap Type: Shoulder Strap; Special Features: Back Padding
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ,        PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue)       ,599,3.3,110 ratings,B099N8JRVJ,"COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women     PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop.     PROUDLY MADE IN INDIA: PLAYY BAGS is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this bag is Made in India by Indians using Indian materials.     Wide & cushioned shoulder strap for comfort; Well padded at the back to provide support; Age Range Description: Kid; Special Features: Lightweight     Pattern Name: Solid"
https://www.amazon.in/Eco-Friendly-Bag-Reusable-Shopping-Grocery-Multipurpose/dp/B09V5PVDTC,        ASIAN Eco-Friendly Jute Hand Bag-Reusable Tiffin Shopping Grocery Multipurpose Hand Bag with Zip & Handle for Men and Women       ,197,4.1,220 ratings,B09V5PVDTC,"Closure: Zipper    REASONS TO BUY ASIAN JUTE BAGS – These Printed Jute Bags online are reusable as Jute bags for lunch for men | Jute Bag with zip | Jute Bags for shopping | jute lunch bags for kids to school | Lunch Box Bag | Jute Tiffin Bags | Jute Tote Bag | Jute Shopping Bag | Jute Handbag | Jute Grocery Bag | Travel Bag | Storage Bag | Jute bags for return gifts | New Year Gifting | Jute bag medium size | Foldable Bag These Multipurpose Jute bag is perfect bag for everyday Use.    HAND PRINTED, HANDCRAFTED – SUSTAINABLE DESIGN - Hand Printed by using eco- friendly Inks, Handcrafted by using Simple Tools and sustainable design – Support traditional arts and crafts techniques of local people    REUSABLE BAGS – Green Bags are healthy for the environment – these Reusable bags are Comfortable, Durable & Lightweight - 100% Biodegradable and Recyclable, Eco Friendly Bag and also foldable, collapsible which makes storage and organisation easy and accessible.    PROUDLY MADE IN INDIA - This jute bag is made of natural Jute or burlap which is laminated inside for extra strength GO GREEN WITH ENSAC"
https://www.amazon.in/School-Cartoon-Backpack-Konggi-Rabbit/dp/B09241N9KD,"        Baby Bag, School Bag for Kids Girl, Soft Bag, Cartoon Backpack(Konggi Rabbit)       ",201,2.8,5 ratings,B09241N9KD,"Size is 35 x 35 and colour - Hot Pink, yellow    Material Type - Velvet Plush    Perfect for kids    
 See more product details"
https://www.amazon.in/RBB-HUB-Black-Leather-Sling/dp/B082G8KPD2,"        RBB HUB Black Leather Gym Bag Gym Bag (Black, Sling Bag)       ",229,5.0,1 rating,B082G8KPD2,"Bag Capacity: 35 L    Gym Bag    Style: Sling Bag    Material: Polyster    Width: 16 cm, Height: 9 cm, Depth: 10 cm    
 See more product details"
https://www.amazon.in/ShopyVid%C2%AE-Leather-Stylish-Trending-Backpack/dp/B08336HQ18,        ShopyVid ® Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black)       ,343,3.6,"2,807 ratings",B08336HQ18,"Closure: Zipper Snap    Perfection: A perfect pick for daily use, this Polester Trending Backpack can securely be used to carry mobile phone, cards, cosmetics, iPad, umbrella and other daily essential things in a safe, secure and arranged manner. No matter wherever you are heading to, it can be your companion for every hour of need.    Stylish & Fashionable: This bag is designed for modern fashion-conscious individuals who desire style along with functionality. It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion daypack, mini travel bag, college backpack etc.    Product Material: It is made using the finest grade Polyester inner fabric to ensure durability at its best. Besides, it has sturdy, non-slip, and comfortable top loop handle as well as adjustable straps at its back to ensure you look cool everywhere - be it shopping, traveling, work or date.    Bag Compartments: This stylish shoulder carry backpack contain 1 large main zippered compartments, 1 front Pocket and 1 inner pocket and mobile pocket to carry anything and everything you want in a secure and arranged manner that fits into this premium backpack.    Size: Height is 31CM and Width is 24CM. Please Note: 1. All sizes are manually measured. The margin of error is 1 cm. 2. Little smell is normal. Open it and put it in a ventilated environment for few days, the smell will disappear. 3. Due to different camera, light environment and display, the physical color will be a little different from pictures."
https://www.amazon.in/Skybags-Riddle-Blue-Casual-Backpack/dp/B08Z298H44,        Skybags Riddle 2 Blue 45 Cms Casual Backpack       ,"1,143",4.4,58 ratings,B08Z298H44,Combination of functional & safety features in stylish design. 3 Spacious Main Compartment 1 Front Zip Pocket Printed Design 10 mm Padded Buildt to last Strap Fabric Bottle Holder on the side.
https://www.amazon.in/Wildcraft-CL2-laptop-bagpack-Black/dp/B00L14FKD6,        Wildcraft CL2 Laptop bagpack (Black)       ,"1,719",4.1,171 ratings,B00L14FKD6,Wildcraft product    Polyester material    Black color
https://www.amazon.in/F-Gear-Lattitude-Blue-Navy-Orange-Sports-Waist-Bag/dp/B08NYH3WJD,        F Gear Lattitude Blue Navy Orange Sports Waist Bag (3686)       ,449,4.3,153 ratings,B08NYH3WJD,"Care Instructions: Dry Clean Only    This having two small front zippered pockets suitable for keys/napkins etc.    This backpack is made of polyester fabric and is treated to make it water-resistant.    One back pocket for passport/mobile.    This fanny pack has a huge main compartment suitable for a wallet, small notepad, pen, sunglasses& other belongings.    This fanny pack comes with a Premium YKK Japanese Zippers& sliders with an adjustable waist strap. Comes with The F Gear promise of quality and durability."
https://www.amazon.in/SHREY-KARE-Wheelie-Size-Black/dp/B09XR1T92Z,        SHREY KARE Wheelie Bag ONE Size (Black)       ,"2,149",4.3,135 ratings,B09XR1T92Z,"About this item    Ergonomically shaped straps designed to work as both a backpack & a duffle bag    This technology delivers an element-battling, highly water-resistant finish    Tough, abrasion-resistant bottom panel built for extended durability    2 secure snap exterior pockets    Large, gusseted laundry/shoe pocket placed at the bottom of the bag Reflective details    Padded pocket for 2 bats.    Dimensions : 34” x 12” x 12”    Volume : 80L"
https://www.amazon.in/Lino-Perro-Colored-Sling-BEIGE/dp/B08ZKY3JZH,        Lino Perros Colored Sling bag (BEIGE)       ,678,4.1,196 ratings,B08ZKY3JZH,Material : Leatherette    13 centimeters height X 20 centimeters length X 2 centimeters width    Lino Perro Black Colored Sling bag    Do not expose to extreme heat
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9,        Wildcraft 35 Ltrs Black and Mel Backpack (WC 5 Dare)       ,"1,544",4.5,"1,545 ratings",B06XD713N9,"Outer Material: Polyester, Color: Black and Mel, Ideal For: Men & Women    Water Resistance: Water resistant; Dimensions: 36 cms x 23 cms x 51 cms (LxWxH)    Number of compartments: 3; Laptop Compatibility: Yes, Target Audience: Unisex    Warranty type: Manufacturer; 5 years warranty    Age Range Description: Adult; Closure Type: Zipper; Special Features: Laptop Compartment; Pocket Description: Utility Pocket"
https://www.amazon.in/Amazon-Basics-Casual-Laptop-Backpack/dp/B09W4X977X,        AmazonBasics 21 ltrs (29 Cms)Casual Backpack-21 L(CLB-6_black)       ,839,4.2,384 ratings,B09W4X977X,"Make your daily movement from home to office and back easy and comfortable with the AmazonBasics - Casual 21L  Laptop Backpack    A padded compartment to accommodate a 15.6-inch laptop, charger, tablet and other digital items    1 easy-access front pocket with zipper and 2 side pockets    1 invisible edge pocket with zipper for keeping valuable items    Water-resistant durable polyester fabric    Extra-padded shoulder straps, padded mesh back and cushioned laptop support    Dimensions: LxWXH: 45 X 33 X 12 cm    Weight: 0.520 grams    
 See more product details"
https://www.amazon.in/Harissons-Super-EG-Laptop-Backpack/dp/B075V1WJ5M,        Harissons Bags Super EG 34Ltrs Polyester 15.6 inch Laptop Backpacks for Men and Women (Black Navy Blue Green)       ,991,3.8,72 ratings,B075V1WJ5M,"SPACIOUS - Men or Women, these bags are spacious enough for all your valuables    ULTRA LIGHTWEIGHT - These backpack are light weight. Girls or Boys anyone can easily carry it in school, college or even for travel/hiking    DETAILED ORGANIZER - These bags are spacious and have pockets to accommodate your valuables.    PADDED LAPTOP CRADDLE - These bags reduce the risks of laptop being damaged    SHOULDER SUPPORT - Padded straps don't hurt or stress shoulders 1-year warranty against all manufacturing and workmanship defects.    
 See more product details"
https://www.amazon.in/Isle-Coco-Hidesign-Womens-Sling/dp/B07L6D1VFK,        Hidesign Women Sling Bag (Blue)       ,"1,599",4.3,128 ratings,B07L6D1VFK,Leather material blue colored sling bag    15 centimeters height x 20 centimeters length x 6 centimeters width    Zip closure with handle    1 compartment    1 year domestic warranty against manufacturing defects    Do not expose to extreme heat
https://www.amazon.in/Lavie-Cetan-Stiff-Sling-Ocher/dp/B08LJ3H43N,        Lavie Women's Cetan Stiff Sling Bag | Ladies Purse Handbag | Crossbody Sling Strap       ,957,4.1,"3,011 ratings",B08LJ3H43N,"Lavie Cetan sling is for all the trendy women who like to take their trend game a notch higher. It is versatile, light weight, spacious and available in beautiful colors. This sling bag has latest pebble texture at the front with wavy stich pattern and little gold detail that adds uniqueness to the bag. It has a well-stitched inner lining for easy accessibility and storage    Dimension: 19 cm in length X 22.5 cm in width X 12.5 cm in height    This sling is perfect for ladies to carry for a staycation or even a day-out with her friends. It can be paired with a sporty tracksuit, bell-bottoms and a crop top, as well as with a top and jeans. This spacious and sturdy bag is a thoughtful gift for your loved ones"
https://www.amazon.in/Wildcraft-Verge-litres-Travel-Pack/dp/B07YFQZ66T,        Wildcraft Verge 35 litres Travel Bag Pack (Camo)       ,"1,838",4.4,38 ratings,B07YFQZ66T,Colour: Camo     Capacity: 35 litres     Easy to carry     Water Resistance Level: Water Resistant;      Closure Type: Zipper; Handle Type: Web Handle
https://www.amazon.in/DailyObjects-Trio-Quin-Trapeze-Crossbody/dp/B082J15BNJ,"        DailyObjects Trapeze Sling Crossbody Bag for girls and women | Vegan leather, Stylish, Sturdy, Zip closure with Adjustable Straps (Multicolour)       ","1,099",4.1,736 ratings,B082J15BNJ,"✅ MATERIAL: Made of durable vegan leather with an HD quality design print which does not fade away and which makes it look elegant, modern & classy to suit your lifestyle needs. Inner Polyester lining for easy accessibility and storage.    ✅ STRONG ZIPPER BAG: Genuine YKK zipper for easy opening and closing of the bag and for absolute safety and security of the accessories. The zip is strong, durable and long-lasting which provides for an effective use of the bag.    ✅ LARGE STORAGE SPACE: Plenty of room for keeping your necessities & accessories - cash, cards, keys, cosmetic, make-up tit bits, hairbrush, wallet, sunglasses, mobile phone charger etc all in one place which makes you feel stress-free while travelling.    ✅ DETACHABLE STRAP: Detachable and adjustable vegan leather strap which provides comfort & convenience while walking or travelling. It is soft, smooth and strong to hold sufficient weight and helps to reduce the pressure on your shoulders. Footed Bottom.    ✅ MADE IN INDIA: Handcrafted in India, from raw material to production, this leather bag for women or for girls is a 100% Made in India product."
